-2.930637420257244052e+00
-1.981656756695842958e+00
-1.157193712446780154e+00
-3.811869902073221072e-01
3.811869902073221072e-01
1.157193712446780154e+00
1.981656756695842958e+00
2.930637420257244052e+00

1.996040722113678347e-04
1.707798300741346711e-02
2.078023258148918306e-01
6.611470125582414870e-01
6.611470125582414870e-01
2.078023258148918306e-01
1.707798300741346711e-02
1.996040722113678347e-04
